id16	id17	5125322	110760238	101.569	5
id12	id16	87777144	110760238	15.4371	5
id2	id16	38141	110760238	114.257	5
id15	id17	101761626	123462567	19.542	5
id13	id15	101761626	123462567	19.542	5
id12	id15	101761626	123462567	19.542	5
id8	id15	101761626	123462567	19.542	5
id7	id15	101761626	123462567	19.542	5
id3	id15	101761626	123462567	19.542	5
id2	id15	101761626	123462567	19.542	5
id11	id13	38141	141103287	141.611	5
id13	id17	87777144	145281567	48.3666	5
id7	id17	87777144	145281567	48.3666	5
id2	id17	50800080	145281567	86.2395	5
id8	id17	87777144	145281567	48.3666	5
id12	id17	87777144	145281567	48.3666	5
id9	id17	145301995	147708992	3.08019	5
id9	id16	141707121	147708992	8.2303	5
id9	id15	141707121	147708992	8.2303	5
id5	id9	141707121	147708992	8.2303	5
id3	id16	141707121	147708992	8.2303	5
id3	id15	141707121	147708992	8.2303	5
id11	id15	123864702	147708992	23.2133	5
id5	id11	87777144	147708992	51.4509	5
id4	id17	87777144	147708992	51.4509	5
id3	id17	87777144	147708992	51.4509	5
id4	id16	87777144	147708992	51.4509	5
id11	id16	110769463	147708992	36.0063	5
id4	id15	38141	147708992	150.27	5
id11	id17	145301995	147708992	3.08019	5
id9	id11	141707121	148736264	9.35174	5
id1	id9	107904466	148736264	39.409	5
id6	id19	18294051	154494958	124.813	5
id1	id17	145301995	168085610	27.6404	5
id6	id17	167693614	168381078	1.32077	5
id6	id16	167693614	168381078	1.32077	5
id6	id15	167693614	168381078	1.32077	5
id6	id14	167693614	168381078	1.32077	5
id17	id20	169231367	170195204	1.58357	5
id1	id15	123864702	178164494	69.5638	5
id15	id19	178177134	181048362	6.65527	5
id13	id15	178177134	181048362	6.65527	5
id12	id15	178177134	181048362	6.65527	5
id9	id15	178177134	181048362	6.65527	5
id8	id15	178177134	181048362	6.65527	5
id7	id15	178177134	181048362	6.65527	5
id4	id15	178177134	181048362	6.65527	5
id3	id15	178177134	181048362	6.65527	5
id2	id15	178177134	181048362	6.65527	5
id17	id19	168382254	181048362	27.667	5
id13	id17	168382254	181048362	27.667	5
id9	id17	168382254	181048362	27.667	5
id8	id17	168382254	181048362	27.667	5
id7	id17	168382254	181048362	27.667	5
id4	id17	168382254	181048362	27.667	5
id3	id17	168382254	181048362	27.667	5
id2	id17	168382254	181048362	27.667	5
id9	id20	163303897	181048362	35.1888	5
id13	id19	155026572	181048362	43.2818	5
id12	id19	155026572	181048362	43.2818	5
id9	id19	155026572	181048362	43.2818	5
id5	id19	155026572	181048362	43.2818	5
id4	id19	155026572	181048362	43.2818	5
id3	id19	155026572	181048362	43.2818	5
id2	id19	155026572	181048362	43.2818	5
id9	id13	149142698	181048362	51.0802	5
id9	id12	149142698	181048362	51.0802	5
id8	id9	149142698	181048362	51.0802	5
id7	id9	149142698	181048362	51.0802	5
id5	id9	149142698	181048362	51.0802	5
id2	id9	149142698	181048362	51.0802	5
id4	id9	141707121	181048362	61.2397	5
id3	id11	141707121	181048362	61.2397	5
id16	id17	136064368	181048362	64.2685	5
id15	id17	136064368	181048362	64.2685	5
id1	id16	110769463	181048362	89.0157	5
id15	id16	98143956	181048362	97.4227	5
id1	id11	94474503	181048362	100.792	5
id6	id20	92713277	181048362	101.599	5
id5	id13	87777144	181048362	104.46	5
id5	id12	87777144	181048362	104.46	5
id5	id8	87777144	181048362	104.46	5
id5	id7	87777144	181048362	104.46	5
id3	id5	87777144	181048362	104.46	5
id1	id3	38141	181048362	203.28	5
id4	id7	85699213	181048362	105.476	5
id3	id7	38141	181048362	203.28	5
id8	id20	85699213	181048362	105.476	5
id7	id12	85699213	181048362	105.476	5
id12	id13	80545864	181048362	110.965	5
id2	id7	85699213	181048362	105.476	5
id19	id20	84737599	181048362	106.138	5
id8	id12	80545864	181048362	110.965	5
id2	id12	80545864	181048362	110.965	5
id8	id19	78216405	181048362	114.514	5
id7	id8	78216405	181048362	114.514	5
id8	id13	55782237	181048362	138.429	5
id3	id12	80545864	181048362	110.965	5
id2	id8	55782237	181048362	138.429	5
id3	id13	42336000	181048362	143.148	5
id12	id17	168382254	181048362	27.667	5
id3	id4	42336000	181048362	143.148	5
id3	id9	38141	181048362	203.28	5
id3	id8	38141	181048362	203.28	5
id4	id11	38141	181048362	203.28	5
id2	id3	38141	181048362	203.28	5
id1	id5	38141	181048362	203.28	5
id1	id4	38141	181048362	203.28	5
id6	id8	38141	181048362	203.28	5
id14	id16	38141	181048362	203.28	5
id5	id17	38141	181048362	203.28	5
id10	id13	38141	181048362	203.28	5
id5	id16	38141	181048362	203.28	5
id10	id11	38141	181048362	203.28	5
id2	id5	38141	181048362	203.28	5
id6	id9	38141	181048362	203.28	5
id4	id13	38141	181048362	203.28	5
id6	id7	38141	181048362	203.28	5
id7	id19	38141	181048362	203.28	5
id5	id15	38141	181048362	203.28	5
id10	id12	38141	181048362	203.28	5
id2	id13	38141	181048362	203.28	5
id18	id20	38141	181048362	203.28	5
id7	id20	38141	181048362	203.28	5
id2	id4	38141	181048362	203.28	5
id14	id17	38141	181048362	203.28	5
id4	id5	38141	181048362	203.28	5
id7	id13	85699213	181048362	105.476	5
id4	id8	55782237	181048362	138.429	5
id18	id19	38141	181048362	203.28	5
id4	id12	38141	181048362	203.28	5
id14	id15	38141	181048362	203.28	5
id12	id19	19435	3539393	9.1774	3
id8	id12	19435	3539393	9.1774	3
id7	id12	19435	3539393	9.1774	3
id4	id19	19435	3539393	9.1774	3
id4	id8	19435	3539393	9.1774	3
id3	id12	19435	3539393	9.1774	3
id4	id7	19435	3539393	9.1774	3
id3	id4	19435	3539393	9.1774	3
id8	id20	19435	12119003	28.8786	3
id2	id9	19435	14937401	33.8116	3
id3	id13	20395001	21594069	1.36411	3
id3	id11	20395001	21594069	1.36411	3
id3	id4	20395001	21594069	1.36411	3
id11	id16	19435	21594069	39.9343	3
id4	id16	19435	21594069	39.9343	3
